id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
688_mapp_batch_00020_gf_sirius_483	C7H7NO2	[M + H]+	Alkaloids	0.998023509979248	Nicotinic acid alkaloids	0.9367612600326538	Pyridine alkaloids	0.9203300476074219	Pyridinecarboxylic acids	0.9952770471572876	Pyridinecarboxylic acids	0.9952770471572876	Pyridinecarboxylic acids and derivatives	0.9989483952522278	Pyridines and derivatives	0.9998432397842407	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic cations; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
886_mapp_batch_00020_gf_sirius_1111	C11H21NO3	[M + H]+	Fatty acids	0.5659964084625244	Small peptides	0.8808122873306274	Aminoacids	0.6786617040634155	Amino acids	0.9986976385116577	Amino acids and derivatives	0.9965043067932129	Amino acids, peptides, and analogues	0.9963638186454773	Carboxylic acids and derivatives	0.9999654293060303	Organic acids and derivatives	0.9999837875366211	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
929_mapp_batch_00020_gf_sirius_475	C9H19NO2	[M + H]+	Alkaloids	0.5318141579627991	Lysine alkaloids	0.42729100584983826	Piperidine alkaloids	0.4055739641189575	Morpholines	0.9700297713279724			Morpholines	0.9700297713279724	Oxazinanes	0.983593761920929	Organoheterocyclic compounds	0.958771824836731	Organic compounds; Organoheterocyclic compounds; Oxazinanes; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Morpholines; Dialkyl ethers; Tertiary alcohols; Amines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
839_mapp_batch_00020_gf_sirius_947	C12H21N3O5	[M + H]+	Amino acids and Peptides	0.8722355961799622	Small peptides	0.9555681347846985	Tripeptides	0.4908164143562317	N-acyl-alpha amino acids	0.6447338461875916	Amino acids and derivatives	0.9005611538887024	Amino acids, peptides, and analogues	0.9029331207275391	Carboxylic acids and derivatives	0.9975758194923401	Organic acids and derivatives	0.9990028738975525	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; N-acylpyrrolidines; Organic salts; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
664_mapp_batch_00020_gf_sirius_480	C12H16N4OS	[M + H]+	Alkaloids	0.9992877840995789	Nicotinic acid alkaloids	0.9439255595207214	Pyridine alkaloids	0.9202560782432556	Thiamines	0.9973942041397095	Thiamines	0.9973942041397095	Pyrimidines and pyrimidine derivatives	0.9989442229270935	Diazines	0.999106228351593	Organoheterocyclic compounds	0.9999943971633911	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Thiazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Thiamines; Diazines; Amines; Primary amines; 4,5-disubstituted thiazoles; Organic cations; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
765_mapp_batch_00020_gf_sirius_1139	C18H38O7	[M + H]+	Fatty acids	0.9564461708068848	Glycerolipids	0.8691399693489075	Monoacylglycerols	0.929924488067627	Secondary alcohols	0.8655543327331543	Secondary alcohols	0.8655543327331543	Alcohols and polyols	0.9965858459472656	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
788_mapp_batch_00020_gf_sirius_996	C22H33NO9	[M + H]+	Shikimates and Phenylpropanoids	0.28801584243774414	Linear polyketides	0.0935664102435112	Isocoumarins	0.08548059314489365	Glycosyl compounds	0.5439441204071045	Glycosyl compounds	0.5439441204071045	Carbohydrates and carbohydrate conjugates	0.8711410164833069	Organooxygen compounds	0.9999986886978149	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Polyols; Amines; Secondary amines; Alkanolamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
715_mapp_batch_00020_gf_sirius_837	C14H17NO5	[M + H]+	Amino acids and Peptides	0.9030108451843262	Phenylpropanoids (C6-C3)	0.9015205502510071	Cinnamic acid amides	0.7126604914665222	N-acyl-alpha amino acids	0.9361211657524109	Amino acids and derivatives	0.9974871873855591	Amino acids, peptides, and analogues	0.9976915121078491	Carboxylic acids and derivatives	0.9996716976165771	Organic acids and derivatives	0.9998433589935303	Organic compounds; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Cinnamic acid amides; Organic oxides; Hydrocarbon derivatives; Alanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
812_mapp_batch_00020_gf_sirius_982	C22H37NO4	[M + K]+	Alkaloids	0.9917562007904053	Tyrosine alkaloids	0.8171110153198242	Phenylethylamines	0.5369375348091125	Amino acids and derivatives	0.7070202231407166	Amino acids and derivatives	0.7070202231407166	Amino acids, peptides, and analogues	0.7153716087341309	Carboxylic acids and derivatives	0.9089639186859131	Organic acids and derivatives	0.6967809200286865	Organic compounds; Amino acids, peptides, and analogues; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
840_mapp_batch_00020_gf_sirius_444	C45H82NO8P	[M + K]+	Fatty acids	0.9999077320098877	Glycerophospholipids	0.9999706745147705	Glycerophosphoethanolamines	0.9964696168899536	Phosphatidylethanolamines	0.9189606308937073	Phosphatidylethanolamines	0.9189606308937073	Glycerophosphoethanolamines	0.9953681230545044	Glycerophospholipids	0.9999904632568359	Lipids and lipid-like molecules	0.999427318572998	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
766_mapp_batch_00020_gf_sirius_933	C4H9NO3	[M + H]+	Amino acids and Peptides	0.9994484782218933	Small peptides	0.9998419284820557	Aminoacids	0.9984256029129028	L-alpha-amino acids	0.5514142513275146	Amino acids and derivatives	0.999991774559021	Amino acids, peptides, and analogues	0.999991774559021	Carboxylic acids and derivatives	0.9999784231185913	Organic acids and derivatives	0.9999961853027344	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
931_mapp_batch_00020_gf_sirius_619	C18H20O9	[M + H]+	Shikimates and Phenylpropanoids	0.48153236508369446	Cyclic polyketides	0.20095664262771606	Simple coumarins	0.09355291724205017	Phenolic glycosides	0.9570885896682739	Glycosyl compounds	0.9922248125076294	Carbohydrates and carbohydrate conjugates	0.9999649524688721	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities
887_mapp_batch_00020_gf_sirius_1165	C10H13N5O4	[M + H]+	Carbohydrates	0.9987369179725647	Nucleosides	0.9952680468559265	Purine nucleos(t)ides	0.992314875125885	Purine nucleosides	0.9988766312599182					Purine nucleosides	0.9988766312599182	Nucleosides, nucleotides, and analogues	0.9759052395820618	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
739_mapp_batch_00020_gf_sirius_1060	C16H21NO9	[M + H]+	Amino acids and Peptides	0.6848410367965698	Amino acid glycosides	0.8278821706771851	Cyanogenic glycosides	0.9153300523757935	Amino acids and derivatives	0.500081479549408	Amino acids and derivatives	0.500081479549408	Amino acids, peptides, and analogues	0.5125904083251953	Carboxylic acids and derivatives	0.8343921899795532	Organic acids and derivatives	0.8185802102088928	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminobenzoic acids and derivatives; Aniline and substituted anilines; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Secondary alkylarylamines; Aralkylamines; Phenylalkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; p-Hydroxybenzoic acid alkyl esters; Organic nitrogen compounds; Chemical entities
910_mapp_batch_00020_gf_sirius_609	C18H25NO10	[M + H]+	Shikimates and Phenylpropanoids	0.7632213234901428	Phenolic acids (C6-C1)	0.7745888233184814	Simple phenolic acids	0.6748747229576111	Benzoic acid esters	0.5879343748092651	Benzoic acid esters	0.5879343748092651	Benzoic acids and derivatives	0.8331512808799744	Benzene and substituted derivatives	0.9891659617424011	Benzenoids	0.9961386322975159	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Benzoic acid esters; Acetals; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic zwitterions; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
860_mapp_batch_00020_gf_sirius_452	C8H14Cl2N6O4	[M + H]+	Alkaloids	0.8677502870559692	Pseudoalkaloids	0.26697468757629395	Polyamines	0.10489042848348618	Amino acids and derivatives	0.5377137660980225	Amino acids and derivatives	0.5377137660980225	Amino acids, peptides, and analogues	0.5191870927810669	Carboxylic acids and derivatives	0.1947002410888672	Organic acids and derivatives	0.5651001930236816	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Triazines; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl chlorides; Organochlorides; Carbonyl compounds; Amines; Alkyl halides; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
690_mapp_batch_00020_gf_sirius_882	C14H14N2O5	[M + Na]+	Amino acids and Peptides	0.9876285791397095	Small peptides	0.986422598361969	Dipeptides	0.9994433522224426	N-acyl-alpha amino acids	0.9985650181770325	Amino acids and derivatives	0.9983646273612976	Amino acids, peptides, and analogues	0.9983034133911133	Carboxylic acids and derivatives	0.9999973773956299	Organic acids and derivatives	0.9999992847442627	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; 1,3-dicarbonyl compounds; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; N-acyl-alpha amino acids; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
716_mapp_batch_00020_gf_sirius_630	C11H16N2O2S	[M + Na]+	Alkaloids	0.9922294020652771	Tyrosine alkaloids	0.7360461950302124	Phenylethylamines	0.5555810332298279	Benzenesulfonamides	0.8347432017326355			Benzenesulfonamides	0.8347432017326355	Benzene and substituted derivatives	0.9219198822975159	Benzenoids	0.9853125214576721	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonamides; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
790_mapp_batch_00020_gf_sirius_978	C11H20N2O3	[M + H]+	Amino acids and Peptides	0.7864199876785278	Small peptides	0.7717177867889404	Dipeptides	0.991689920425415	Alpha amino acids	0.5028305053710938	Amino acids and derivatives	0.9030192494392395	Amino acids, peptides, and analogues	0.903093695640564	Carboxylic acids and derivatives	0.999957799911499	Organic acids and derivatives	0.9999949932098389	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
740_mapp_batch_00020_gf_sirius_635	C13H21NO	[M + H]+	Alkaloids	0.9113810062408447	Lysine alkaloids	0.9755430817604065	Piperidine alkaloids	0.726949155330658	Lactams	0.8159046769142151					Lactams	0.8159046769142151	Organoheterocyclic compounds	0.898506224155426	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
767_mapp_batch_00020_gf_sirius_641	C23H47NO4	[M + H]+	Fatty acids	0.9517868757247925	Fatty esters	0.9725838899612427	Wax monoesters	0.5255428552627563	Amino acids and derivatives	0.8963972330093384	Amino acids and derivatives	0.8963972330093384	Amino acids, peptides, and analogues	0.8938443064689636	Carboxylic acids and derivatives	0.9999618530273438	Organic acids and derivatives	0.9999773502349854	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
717_mapp_batch_00020_gf_sirius_923	C42H58N2O9	[M + K]+	Polyketides	0.9500248432159424	Macrolides	0.5481826066970825	Lipopeptides	0.2268584668636322	Alpha amino acid esters	0.6372939348220825	Amino acids and derivatives	0.7752091288566589	Amino acids, peptides, and analogues	0.7697907090187073	Carboxylic acids and derivatives	0.9450804591178894	Organic acids and derivatives	0.9826093912124634	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Oxanes; Trialkylamines; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
888_mapp_batch_00020_gf_sirius_1017	C14H27NO9	[M + H]+	Amino acids and Peptides	0.9510136246681213	Amino acid glycosides	0.9157204031944275	Cyanogenic glycosides	0.6804410815238953	Cyanogenic glycosides	0.7867744565010071	Glycosyl compounds	0.9972711205482483	Carbohydrates and carbohydrate conjugates	0.9999656677246094	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
667_mapp_batch_00020_gf_sirius_329	C13H21N5O4	[M + H]+	Carbohydrates	0.6457679271697998	Nucleosides	0.37761715054512024	Purine nucleos(t)ides	0.5439684987068176	Purines and purine derivatives	0.6864731907844543			Purines and purine derivatives	0.6864731907844543	Imidazopyrimidines	0.9153825640678406	Organoheterocyclic compounds	0.9964011907577515	Organic compounds; Organoheterocyclic compounds; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Acetals; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
932_mapp_batch_00020_gf_sirius_620	C6H14N2O2	[M + H]+	Amino acids and Peptides	0.9945065379142761	Small peptides	0.9987524747848511	Aminoacids	0.9956775307655334	L-alpha-amino acids	0.5494597554206848	Amino acids and derivatives	0.9995321035385132	Amino acids, peptides, and analogues	0.9995113611221313	Carboxylic acids and derivatives	0.9996820688247681	Organic acids and derivatives	0.9999520778656006	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
861_mapp_batch_00020_gf_sirius_952	C22H30N4O5	[M + H]+	Alkaloids	0.701203465461731	Peptide alkaloids	0.5160485506057739	Simple amide alkaloids	0.2628588378429413	Alpha amino acids and derivatives	0.7103712558746338	Amino acids and derivatives	0.7738160490989685	Amino acids, peptides, and analogues	0.7943530678749084	Carboxylic acids and derivatives	0.9194902777671814	Organic acids and derivatives	0.9395453929901123	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
814_mapp_batch_00020_gf_sirius_1001	C10H19NO5	[M + Na]+	Amino acids and Peptides	0.7852810025215149	Small peptides	0.8429782390594482	Dipeptides	0.3684070408344269	N-acyl-alpha amino acids and derivatives	0.5294175148010254	Amino acids and derivatives	0.9723219871520996	Amino acids, peptides, and analogues	0.9728609323501587	Carboxylic acids and derivatives	0.9984229803085327	Organic acids and derivatives	0.9998922348022461	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Dialkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
841_mapp_batch_00020_gf_sirius_1006	C21H37NO4	[M + H]+	Alkaloids	0.9117138385772705	Pseudoalkaloids	0.5423006415367126	Phenylalanine-derived alkaloids	0.579464316368103	Benzylethers	0.9952977299690247			Benzylethers	0.9952977299690247	Benzene and substituted derivatives	0.999603807926178	Benzenoids	0.9999443292617798	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Alkanolamines; Benzylethers; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
741_mapp_batch_00020_gf_sirius_841	C6H6N2O2	[M + H]+	Alkaloids	0.6685760617256165	Small peptides	0.3910503089427948	Pyridine alkaloids	0.3677646219730377	Pyridines and derivatives	0.7005830407142639					Pyridines and derivatives	0.7005830407142639	Organoheterocyclic compounds	0.9960589408874512	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
